,scene,role,cmd_mode,cmd,iteration,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
323,lab,supervisor,gest_verb,follow-me,3,audio,5,5,lab,0.9986896973917225
324,lab,supervisor,gest_verb,follow-me,3,fused,5,6,lab,0.9999999580031648
325,lab,supervisor,gest_verb,follow-me,3,clip,5,6,lab,0.9993261239324949
326,lab,supervisor,gest_verb,follow-me,3,fused,6,6,lab,0.9999999964061766
327,lab,supervisor,gest_verb,follow-me,3,audio,6,6,lab,0.9997785233128329
328,lab,supervisor,gest_verb,follow-me,3,fused,6,6,lab,0.9999999989578665
329,lab,supervisor,gest_verb,follow-me,3,clip,6,7,lab,0.9998014250583017
330,lab,supervisor,gest_verb,follow-me,2,clip,0,0,lab,0.6766886111337398
331,lab,supervisor,gest_verb,follow-me,2,fused,0,0,lab,0.6766886111337398
332,lab,supervisor,gest_verb,follow-me,2,audio,1,1,lab,0.8074414107503625
333,lab,supervisor,gest_verb,follow-me,2,fused,1,1,lab,0.9708200556061322
334,lab,supervisor,gest_verb,follow-me,2,clip,1,2,lab,0.9002772098290586
335,lab,supervisor,gest_verb,follow-me,2,fused,1,2,lab,0.993925038907027
336,lab,supervisor,gest_verb,follow-me,2,audio,2,2,lab,0.974840251594649
337,lab,supervisor,gest_verb,follow-me,2,fused,2,2,lab,0.999317150834221
338,lab,supervisor,gest_verb,follow-me,2,clip,2,3,lab,0.9723065002279278
339,lab,supervisor,gest_verb,follow-me,2,fused,2,3,lab,0.9998362556171936
340,lab,supervisor,gest_verb,follow-me,2,fused,3,3,lab,0.9997816894447707
341,lab,supervisor,gest_verb,follow-me,2,audio,3,3,lab,0.9759121332147817
342,lab,supervisor,gest_verb,follow-me,2,clip,3,4,lab,0.9920709967222755
343,lab,supervisor,gest_verb,follow-me,2,fused,3,4,lab,0.999940100119967
344,lab,supervisor,gest_verb,follow-me,2,fused,4,4,lab,0.999986275158788
345,lab,supervisor,gest_verb,follow-me,2,audio,4,4,lab,0.994898113988388
346,lab,supervisor,gest_verb,follow-me,2,fused,4,5,lab,0.9999960566161562
347,lab,supervisor,gest_verb,follow-me,2,clip,4,5,lab,0.9976932083530753
348,lab,supervisor,gest_verb,follow-me,2,fused,5,5,lab,0.9999997595132497
349,lab,supervisor,gest_verb,follow-me,2,audio,5,5,lab,0.9996388421802882
350,lab,supervisor,gest_verb,follow-me,2,clip,5,6,lab,0.999321686271929
351,lab,supervisor,gest_verb,follow-me,2,fused,5,6,lab,0.9999999295592104
352,lab,supervisor,gest_verb,follow-me,2,audio,6,6,lab,0.9999435855864417
353,lab,supervisor,gest_verb,follow-me,2,fused,6,6,lab,0.9999999888897407
354,lab,supervisor,gest_verb,follow-me,2,clip,6,7,lab,0.9997999031854012
355,lab,supervisor,gest_verb,follow-me,2,fused,6,7,lab,0.9999999967255108
356,lab,supervisor,gest_verb,follow-me,4,fused,0,0,lab,0.851774711131899
357,lab,supervisor,gest_verb,follow-me,4,audio,1,0,lab,0.851774711131899
358,lab,supervisor,gest_verb,follow-me,4,fused,1,1,lab,0.9816186732962937
359,lab,supervisor,gest_verb,follow-me,4,clip,1,1,lab,0.670974587005133
360,lab,supervisor,gest_verb,follow-me,4,clip,1,2,lab,0.9026524995184496
361,lab,supervisor,gest_verb,follow-me,4,fused,1,2,lab,0.9970880647119599
362,lab,supervisor,gest_verb,follow-me,4,fused,2,2,lab,0.9998602834970518
363,lab,supervisor,gest_verb,follow-me,4,audio,2,2,lab,0.9829687246716331
364,lab,supervisor,gest_verb,follow-me,4,clip,2,3,lab,0.9724807678435767
365,lab,supervisor,gest_verb,follow-me,4,fused,2,3,lab,0.999976531009336
366,lab,supervisor,gest_verb,follow-me,4,audio,3,3,lab,0.994516735369389
367,lab,supervisor,gest_verb,follow-me,4,fused,3,3,lab,0.9999918279746619
368,lab,supervisor,gest_verb,follow-me,4,clip,3,4,lab,0.9921067788176157
369,lab,supervisor,gest_verb,follow-me,4,fused,3,4,lab,0.9999981231359881
370,lab,supervisor,gest_verb,follow-me,4,fused,4,4,lab,0.9999995187528996
371,lab,supervisor,gest_verb,follow-me,4,audio,4,4,lab,0.9987844215989519
372,lab,supervisor,gest_verb,follow-me,4,clip,4,5,lab,0.997701022667697
373,lab,supervisor,gest_verb,follow-me,4,fused,4,5,lab,0.9999998729303515
374,lab,supervisor,gest_verb,follow-me,4,audio,5,5,lab,0.9997851733589636
375,lab,supervisor,gest_verb,follow-me,4,fused,5,5,lab,0.9999999798401236
376,lab,supervisor,gest_verb,follow-me,4,fused,5,5,lab,0.9999999942804958
377,lab,supervisor,gest_verb,follow-me,4,clip,5,6,lab,0.9993245104287979
378,lab,supervisor,gest_verb,follow-me,4,audio,6,6,lab,0.9999640866896036
379,lab,supervisor,gest_verb,follow-me,4,fused,6,6,lab,0.9999999990171361
380,lab,supervisor,gest_verb,follow-me,4,clip,6,7,lab,0.9998010506957425
381,lab,supervisor,gest_verb,follow-me,4,fused,6,7,lab,0.9999999997163646
382,lab,supervisor,gest_verb,rally,3,clip,0,1,lab,0.6607627531904654
383,lab,supervisor,gest_verb,rally,3,fused,0,1,lab,0.6607627531904654
384,lab,supervisor,gest_verb,rally,3,audio,1,1,lab,0.8697471795493107
385,lab,supervisor,gest_verb,rally,3,fused,1,1,lab,0.9832757981099451
386,lab,supervisor,gest_verb,rally,3,clip,1,2,lab,0.8942732879449995
387,lab,supervisor,gest_verb,rally,3,fused,1,2,lab,0.9969788252804919
388,lab,supervisor,gest_verb,rally,3,audio,2,2,lab,0.9807961885248699
389,lab,supervisor,gest_verb,rally,3,fused,2,2,lab,0.9996235807882707
390,lab,supervisor,gest_verb,rally,3,clip,2,3,lab,0.9693731576331763
391,lab,supervisor,gest_verb,rally,3,fused,2,3,lab,0.9999165826681309
392,lab,supervisor,gest_verb,rally,3,fused,3,3,lab,0.999987540448731
393,lab,supervisor,gest_verb,rally,3,audio,3,3,lab,0.9966510542179813
394,lab,supervisor,gest_verb,rally,3,clip,3,4,lab,0.9910350623119428
395,lab,supervisor,gest_verb,rally,3,fused,3,4,lab,0.9999962111623295
396,lab,supervisor,gest_verb,rally,3,audio,4,4,lab,0.9981334156149193
397,lab,supervisor,gest_verb,rally,3,fused,4,4,lab,0.9999979722956225
398,lab,supervisor,gest_verb,rally,3,clip,4,5,lab,0.9973694472196886
399,lab,supervisor,gest_verb,rally,3,fused,4,5,lab,0.9999993257464799
400,lab,supervisor,gest_verb,rally,3,audio,5,5,lab,0.9997000073914465
401,lab,supervisor,gest_verb,rally,3,fused,5,5,lab,0.9999998872302369
402,lab,supervisor,gest_verb,rally,3,fused,5,6,lab,0.9999999826122228
403,lab,supervisor,gest_verb,rally,3,clip,5,6,lab,0.9992909316297505
404,lab,supervisor,gest_verb,rally,3,audio,6,6,lab,0.9999537411045489
405,lab,supervisor,gest_verb,rally,3,fused,6,6,lab,0.999999997299316
406,lab,supervisor,gest_verb,rally,3,clip,6,7,lab,0.9997993202139848
407,lab,supervisor,gest_verb,rally,3,fused,6,7,lab,0.9999999994833433
408,lab,supervisor,gest_verb,rally,0,clip,0,1,lab,0.6662955217609652
409,lab,supervisor,gest_verb,rally,0,fused,0,1,lab,0.6662955217609652
410,lab,supervisor,gest_verb,rally,0,audio,1,1,lab,0.5395276524065562
411,lab,supervisor,gest_verb,rally,0,fused,1,1,lab,0.8641746600314063
412,lab,supervisor,gest_verb,rally,0,audio,2,1,lab,0.7652382955686755
413,lab,supervisor,gest_verb,rally,0,fused,2,1,lab,0.9507670871205517
414,lab,supervisor,gest_verb,rally,0,clip,2,2,lab,0.8914465194148881
415,lab,supervisor,gest_verb,rally,0,fused,2,2,lab,0.9871492156890659
416,lab,supervisor,gest_verb,rally,0,audio,3,2,lab,0.9131428698102142
417,lab,supervisor,gest_verb,rally,0,fused,3,2,lab,0.9959731804460557
418,lab,supervisor,gest_verb,rally,0,clip,3,3,lab,0.9684652643004571
419,lab,supervisor,gest_verb,rally,0,fused,3,3,lab,0.9989254723511338
420,lab,supervisor,gest_verb,rally,0,audio,4,3,lab,0.9479634504465839
421,lab,supervisor,gest_verb,rally,0,fused,4,3,lab,0.999282574690305
422,lab,supervisor,gest_verb,rally,0,clip,4,4,lab,0.9908709563359805
423,lab,supervisor,gest_verb,rally,0,fused,4,4,lab,0.9997956748859238
424,lab,supervisor,gest_verb,rally,0,audio,5,4,lab,0.9840494206192616
425,lab,supervisor,gest_verb,rally,0,fused,5,4,lab,0.9999342630326544
426,lab,supervisor,gest_verb,rally,0,clip,5,5,lab,0.9975819728649326
427,lab,supervisor,gest_verb,rally,0,fused,5,5,lab,0.9999818691867332
428,lab,supervisor,gest_verb,rally,0,clip,5,6,lab,0.9993206707320831
429,lab,supervisor,gest_verb,rally,0,fused,5,6,lab,0.9999948045010397
430,lab,supervisor,gest_verb,rally,2,audio,1,0,lab,0.809857569043356
431,lab,supervisor,gest_verb,rally,2,fused,1,0,lab,0.809857569043356
432,lab,supervisor,gest_verb,rally,2,fused,1,1,lab,0.9721519303582555
433,lab,supervisor,gest_verb,rally,2,clip,1,1,lab,0.6772678924788615
434,lab,supervisor,gest_verb,rally,2,audio,2,1,lab,0.9641142623223694
435,lab,supervisor,gest_verb,rally,2,fused,2,1,lab,0.9959511705928868
436,lab,supervisor,gest_verb,rally,2,clip,2,2,lab,0.902650987978519
437,lab,supervisor,gest_verb,rally,2,fused,2,2,lab,0.9992715267145788
438,lab,supervisor,gest_verb,rally,2,clip,2,3,lab,0.971803934539029
439,lab,supervisor,gest_verb,rally,2,fused,2,3,lab,0.999819601925573
440,lab,supervisor,gest_verb,rally,2,fused,3,3,lab,0.999984262488231
441,lab,supervisor,gest_verb,rally,2,audio,3,3,lab,0.9956353714224144
442,lab,supervisor,gest_verb,rally,2,clip,3,4,lab,0.9918739497064655
443,lab,supervisor,gest_verb,rally,2,fused,3,4,lab,0.9999957738058788
444,lab,supervisor,gest_verb,rally,2,audio,4,4,lab,0.9944291526542374
445,lab,supervisor,gest_verb,rally,2,fused,4,4,lab,0.9999945590048674
446,lab,supervisor,gest_verb,rally,2,audio,5,4,lab,0.9975432411516753
447,lab,supervisor,gest_verb,rally,2,fused,5,4,lab,0.9999970496291385
448,lab,supervisor,gest_verb,rally,2,clip,5,5,lab,0.9976604175158669
449,lab,supervisor,gest_verb,rally,2,fused,5,5,lab,0.9999991812285862
450,lab,supervisor,gest_verb,rally,2,audio,6,5,lab,0.9996568285405057
451,lab,supervisor,gest_verb,rally,2,fused,6,5,lab,0.9999999157868957
452,lab,supervisor,gest_verb,rally,2,fused,6,6,lab,0.9999999790810288
453,lab,supervisor,gest_verb,rally,2,clip,6,6,lab,0.9993285178511755
454,lab,supervisor,gest_verb,rally,2,audio,7,7,lab,0.9999571614740292
455,lab,supervisor,gest_verb,rally,2,clip,7,7,lab,0.9998036200596699
456,lab,supervisor,gest_verb,rally,2,fused,7,7,lab,0.9999999941069113
457,lab,supervisor,gest_verb,rally,2,fused,7,7,lab,0.9999999995899129
458,lab,supervisor,gest_verb,rally,4,clip,0,1,lab,0.6523872169045165
459,lab,supervisor,gest_verb,rally,4,fused,0,1,lab,0.6523872169045165
460,lab,supervisor,gest_verb,rally,4,fused,1,1,lab,0.9627945884664132
461,lab,supervisor,gest_verb,rally,4,audio,1,1,lab,0.8001056317592375
462,lab,supervisor,gest_verb,rally,4,clip,1,2,lab,0.8996840079884281
463,lab,supervisor,gest_verb,rally,4,fused,1,2,lab,0.9932052873502799
464,lab,supervisor,gest_verb,rally,4,fused,2,2,lab,0.9991898163774718
465,lab,supervisor,gest_verb,rally,4,audio,2,2,lab,0.96642486547591
466,lab,supervisor,gest_verb,rally,4,clip,2,3,lab,0.9702508139400471
467,lab,supervisor,gest_verb,rally,4,fused,2,3,lab,0.9997756948125512
468,lab,supervisor,gest_verb,rally,4,audio,3,3,lab,0.9932588775063637
469,lab,supervisor,gest_verb,rally,4,fused,3,3,lab,0.9999554177977659
470,lab,supervisor,gest_verb,rally,4,clip,3,4,lab,0.9913851220111783
471,lab,supervisor,gest_verb,rally,4,fused,3,4,lab,0.9999875475443437
472,lab,supervisor,gest_verb,rally,4,audio,4,4,lab,0.9986189238381511
473,lab,supervisor,gest_verb,rally,4,fused,4,4,lab,0.9999977411820997
474,lab,supervisor,gest_verb,rally,4,clip,4,4,lab,0.9974844388548688
475,lab,supervisor,gest_verb,rally,4,fused,4,5,lab,0.9999993482073092
476,lab,supervisor,gest_verb,rally,4,audio,5,5,lab,0.9998801887760339
477,lab,supervisor,gest_verb,rally,4,fused,5,5,lab,0.9999999669022119
478,lab,supervisor,gest_verb,rally,4,fused,5,5,lab,0.999999993650219
479,lab,supervisor,gest_verb,rally,4,clip,5,6,lab,0.9992953244965174
480,lab,supervisor,gest_verb,rally,4,audio,6,6,lab,0.9999881428308468
481,lab,supervisor,gest_verb,rally,4,fused,6,6,lab,0.9999999996017783
482,lab,supervisor,gest_verb,rally,4,fused,6,7,lab,0.9999999999227782
483,lab,supervisor,gest_verb,rally,4,clip,6,7,lab,0.9997972429262271
484,lab,supervisor,gest_verb,rally,4,clip,6,8,lab,0.6304940180995849
485,lab,supervisor,gest_verb,rally,4,fused,6,8,lab,0.6304940180995849
486,lab,supervisor,gest_verb,rally,1,clip,0,1,lab,0.8986635717200182
487,lab,supervisor,gest_verb,rally,1,fused,0,1,lab,0.8986635717200182
488,lab,supervisor,gest_verb,rally,1,audio,1,1,lab,0.5801298970890739
489,lab,supervisor,gest_verb,rally,1,fused,1,1,lab,0.9703547610997166
490,lab,supervisor,gest_verb,rally,1,clip,1,2,lab,0.9721285287808799
491,lab,supervisor,gest_verb,rally,1,fused,1,2,lab,0.9921018544147773
492,lab,supervisor,gest_verb,rally,1,audio,2,2,lab,0.42114730154609603
493,lab,supervisor,gest_verb,rally,1,fused,2,2,lab,0.9843624993234843
494,lab,supervisor,gest_verb,rally,1,fused,2,3,lab,0.9954479991671916
495,lab,supervisor,gest_verb,rally,1,clip,2,3,lab,0.9919738065118666
496,lab,supervisor,gest_verb,rally,1,audio,3,3,lab,0.8012427891610197
497,lab,supervisor,gest_verb,rally,1,fused,3,3,lab,0.999222868494016
498,lab,supervisor,gest_verb,rally,1,clip,3,4,lab,0.9976879270469222
499,lab,supervisor,gest_verb,rally,1,fused,3,4,lab,0.9997769765447116
500,lab,supervisor,gest_verb,rally,1,audio,4,4,lab,0.807649598694998
501,lab,supervisor,gest_verb,rally,1,fused,4,4,lab,0.9997728197546184
502,lab,supervisor,gest_verb,rally,1,clip,4,5,lab,0.9993273757092602
503,lab,supervisor,gest_verb,rally,1,fused,4,5,lab,0.9999337628465259
504,lab,supervisor,gest_verb,rally,1,clip,4,6,lab,0.9998017241620376
505,lab,supervisor,gest_verb,rally,1,fused,4,6,lab,0.9999804365773899
506,lab,supervisor,gest_verb,rally,1,audio,5,6,lab,0.8969868577606367
507,lab,supervisor,gest_verb,rally,1,fused,5,6,lab,0.9999896551596238
508,lab,supervisor,gest_verb,rally,1,audio,6,6,lab,0.9305541767569979
509,lab,supervisor,gest_verb,rally,1,fused,6,6,lab,0.9999932907305323
510,lab,supervisor,gest_verb,rally,1,clip,6,7,lab,0.9999419615317529
511,lab,supervisor,gest_verb,rally,1,fused,6,7,lab,0.9999980324796044
512,lab,supervisor,gest_verb,halt,0,clip,0,1,lab,0.664686804752628
513,lab,supervisor,gest_verb,halt,0,fused,0,1,lab,0.664686804752628
514,lab,supervisor,gest_verb,halt,0,audio,1,1,lobby,0.40835105824529205
515,lab,supervisor,gest_verb,halt,0,fused,1,1,lab,0.5779060827609114
516,lab,supervisor,gest_verb,halt,0,audio,2,1,lab,0.4134161840886195
517,lab,supervisor,gest_verb,halt,0,fused,2,1,lab,0.7841042609276521
518,lab,supervisor,gest_verb,halt,0,clip,2,2,lab,0.8938815161236625
519,lab,supervisor,gest_verb,halt,0,fused,2,2,lab,0.9341845164576329
520,lab,supervisor,gest_verb,halt,0,fused,3,2,lab,0.9813310995252927
521,lab,supervisor,gest_verb,halt,0,audio,3,2,lab,0.7157670185716529
522,lab,supervisor,gest_verb,halt,0,clip,3,3,lab,0.9686846538805871
523,lab,supervisor,gest_verb,halt,0,fused,3,3,lab,0.9947639775904118
524,lab,supervisor,gest_verb,halt,0,audio,4,3,lab,0.86672736404569
525,lab,supervisor,gest_verb,halt,0,fused,4,3,lab,0.9980498789807051
526,lab,supervisor,gest_verb,halt,0,clip,4,4,lab,0.9912433363333566
527,lab,supervisor,gest_verb,halt,0,fused,4,4,lab,0.9994552841406187
528,lab,supervisor,gest_verb,halt,0,audio,5,4,lab,0.9656113678841864
529,lab,supervisor,gest_verb,halt,0,fused,5,4,lab,0.9998824184785758
530,lab,supervisor,gest_verb,halt,0,clip,5,5,lab,0.9976431596235626
531,lab,supervisor,gest_verb,halt,0,fused,5,5,lab,0.9999668412262269
532,lab,supervisor,gest_verb,halt,0,clip,5,6,lab,0.9993173012675213
533,lab,supervisor,gest_verb,halt,0,fused,5,6,lab,0.9999903428635518
534,lab,supervisor,gest_verb,halt,0,fused,6,6,lab,0.9999972955092739
535,lab,supervisor,gest_verb,halt,0,audio,6,6,lab,0.99013233436875
536,lab,supervisor,gest_verb,halt,4,clip,0,1,lab,0.6790060696968562
537,lab,supervisor,gest_verb,halt,4,fused,0,1,lab,0.6790060696968562
538,lab,supervisor,gest_verb,halt,4,fused,1,1,lab,0.981176500358312
539,lab,supervisor,gest_verb,halt,4,audio,1,1,lab,0.8396010734455631
540,lab,supervisor,gest_verb,halt,4,clip,1,2,lab,0.9007748338960707
541,lab,supervisor,gest_verb,halt,4,fused,1,2,lab,0.9963677362439212
542,lab,supervisor,gest_verb,halt,4,audio,2,2,lab,0.9303187370398409
543,lab,supervisor,gest_verb,halt,4,fused,2,2,lab,0.998784725829749
544,lab,supervisor,gest_verb,halt,4,fused,2,3,lab,0.9996788419096057
545,lab,supervisor,gest_verb,halt,4,clip,2,3,lab,0.9714498364934784
546,lab,supervisor,gest_verb,halt,4,audio,3,3,lab,0.9595448728632989
547,lab,supervisor,gest_verb,halt,4,fused,3,3,lab,0.9998051804190681
548,lab,supervisor,gest_verb,halt,4,clip,3,4,lab,0.991851466513955
549,lab,supervisor,gest_verb,halt,4,fused,3,4,lab,0.9999465433986403
550,lab,supervisor,gest_verb,halt,4,fused,4,4,lab,0.9999954573028869
551,lab,supervisor,gest_verb,halt,4,audio,4,4,lab,0.9948185593081874
552,lab,supervisor,gest_verb,halt,4,clip,4,5,lab,0.9976642232579798
553,lab,supervisor,gest_verb,halt,4,fused,4,5,lab,0.9999988093943974
554,lab,supervisor,gest_verb,halt,4,audio,5,5,lab,0.9990488428613011
555,lab,supervisor,gest_verb,halt,4,fused,5,5,lab,0.9999998172584849
556,lab,supervisor,gest_verb,halt,4,clip,5,6,lab,0.9993263892588343
557,lab,supervisor,gest_verb,halt,4,fused,5,6,lab,0.999999955032057
558,lab,supervisor,gest_verb,halt,4,audio,6,6,lab,0.9998675921692128
559,lab,supervisor,gest_verb,halt,4,fused,6,6,lab,0.9999999968042231
560,lab,supervisor,gest_verb,halt,4,clip,6,7,lab,0.9998036734378589
561,lab,supervisor,gest_verb,halt,4,fused,6,7,lab,0.9999999992728557
562,lab,supervisor,gest_verb,halt,1,clip,0,1,lab,0.6765151172989916
563,lab,supervisor,gest_verb,halt,1,fused,0,1,lab,0.6765151172989916
564,lab,supervisor,gest_verb,halt,1,audio,1,1,lab,0.35533270076184126
565,lab,supervisor,gest_verb,halt,1,fused,1,1,lab,0.7647279843062146
566,lab,supervisor,gest_verb,halt,1,clip,1,2,lab,0.9038737309469499
567,lab,supervisor,gest_verb,halt,1,fused,1,2,lab,0.9356848407151478
568,lab,supervisor,gest_verb,halt,1,fused,1,2,lab,0.9680402039102529
569,lab,supervisor,gest_verb,halt,1,audio,2,2,lab,0.5513071398905588
570,lab,supervisor,gest_verb,halt,1,clip,2,3,lab,0.9724980131227025
571,lab,supervisor,gest_verb,halt,1,fused,2,3,lab,0.9913811430965821
572,lab,supervisor,gest_verb,halt,1,audio,3,3,lab,0.8270730761197564
573,lab,supervisor,gest_verb,halt,1,fused,3,3,lab,0.9982047394672134
574,lab,supervisor,gest_verb,halt,1,clip,3,4,lab,0.9921110950870996
575,lab,supervisor,gest_verb,halt,1,fused,3,4,lab,0.9995121734010225
576,lab,supervisor,gest_verb,halt,1,audio,4,4,lab,0.9809613497017003
577,lab,supervisor,gest_verb,halt,1,fused,4,4,lab,0.9999680594064692
578,lab,supervisor,gest_verb,halt,1,clip,4,5,lab,0.9977128797637272
579,lab,supervisor,gest_verb,halt,1,fused,4,5,lab,0.9999911381123795
580,lab,supervisor,gest_verb,halt,1,clip,4,6,lab,0.9993329282809348
581,lab,supervisor,gest_verb,halt,1,fused,4,6,lab,0.9999974766466834
582,lab,supervisor,gest_verb,halt,1,audio,5,6,lab,0.9975551336439885
583,lab,supervisor,gest_verb,halt,1,fused,5,6,lab,0.9999997388079087
584,lab,supervisor,gest_verb,halt,1,clip,5,7,lab,0.9998045885422738
585,lab,supervisor,gest_verb,halt,1,fused,5,7,lab,0.9999999249422574
586,lab,supervisor,gest_verb,halt,1,audio,6,7,lab,0.9996523025396532
587,lab,supervisor,gest_verb,halt,1,fused,6,7,lab,0.9999999893407312
588,lab,supervisor,gest_verb,halt,2,audio,1,0,lab,0.6529144448935448
589,lab,supervisor,gest_verb,halt,2,fused,1,0,lab,0.6529144448935448
590,lab,supervisor,gest_verb,halt,2,fused,1,1,lab,0.9259325346548264
591,lab,supervisor,gest_verb,halt,2,clip,1,1,lab,0.6779868401136085
592,lab,supervisor,gest_verb,halt,2,clip,1,2,lab,0.9032190094556201
593,lab,supervisor,gest_verb,halt,2,fused,1,2,lab,0.9829750176890236
594,lab,supervisor,gest_verb,halt,2,clip,1,3,lab,0.9716521376450767
595,lab,supervisor,gest_verb,halt,2,fused,1,3,lab,0.9953836063662863
596,lab,supervisor,gest_verb,halt,2,clip,1,4,lab,0.9918725513136254
597,lab,supervisor,gest_verb,halt,2,fused,1,4,lab,0.9987123342081236
598,lab,supervisor,gest_verb,halt,2,audio,2,4,lab,0.9569912312761792
599,lab,supervisor,gest_verb,halt,2,fused,2,4,lab,0.9999165531145885
600,lab,supervisor,gest_verb,halt,2,audio,3,4,lab,0.9918707671832943
601,lab,supervisor,gest_verb,halt,2,fused,3,4,lab,0.9999897840756132
602,lab,supervisor,gest_verb,halt,2,audio,4,4,lab,0.9958262243739734
603,lab,supervisor,gest_verb,halt,2,fused,4,4,lab,0.9999944011578447
604,lab,supervisor,gest_verb,halt,2,clip,4,5,lab,0.9976583674745777
605,lab,supervisor,gest_verb,halt,2,fused,4,5,lab,0.9999984522279786
606,lab,supervisor,gest_verb,halt,2,fused,5,5,lab,0.9999998415096575
607,lab,supervisor,gest_verb,halt,2,audio,5,5,lab,0.999445488762324
608,lab,supervisor,gest_verb,halt,2,clip,5,6,lab,0.9993257575021469
609,lab,supervisor,gest_verb,halt,2,fused,5,6,lab,0.9999999582014397
