,scene,role,cmd_mode,cmd,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
20986,campus,supervisor,verbal,follow-me,clip,23,22,courtyard,0.5004875565479004
20987,campus,supervisor,verbal,follow-me,fused,23,22,campus,0.9992541772942056
20988,campus,supervisor,verbal,follow-me,fused,24,22,campus,0.9994951225257688
20989,campus,supervisor,verbal,follow-me,audio,24,22,campus,0.999496105696193
20990,campus,supervisor,verbal,follow-me,clip,24,23,courtyard,0.5005121018697224
20991,campus,supervisor,verbal,follow-me,fused,24,23,campus,0.9994950729787956
20992,campus,supervisor,verbal,follow-me,audio,25,23,campus,0.9996678215146599
20993,campus,supervisor,verbal,follow-me,fused,25,23,campus,0.9996671406068677
20994,campus,supervisor,verbal,follow-me,clip,25,24,courtyard,0.5005349430078544
20995,campus,supervisor,verbal,follow-me,fused,25,24,campus,0.9996671102040197
20996,campus,supervisor,verbal,follow-me,fused,26,24,campus,0.9997908450698956
20997,campus,supervisor,verbal,follow-me,audio,26,24,campus,0.9997912920421499
20998,campus,supervisor,verbal,follow-me,clip,26,25,courtyard,0.5005557500926341
20999,campus,supervisor,verbal,follow-me,fused,26,25,campus,0.9997908276651744
21000,campus,supervisor,verbal,follow-me,audio,27,25,campus,0.9998455297074206
21001,campus,supervisor,verbal,follow-me,fused,27,25,campus,0.9998451859910232
21002,campus,supervisor,verbal,follow-me,audio,28,25,campus,0.9998764940657184
21003,campus,supervisor,verbal,follow-me,fused,28,25,campus,0.999876219240497
21004,campus,supervisor,verbal,follow-me,clip,28,26,courtyard,0.5005781691456171
21005,campus,supervisor,verbal,follow-me,fused,28,26,campus,0.9998762081411694
21006,campus,supervisor,verbal,follow-me,audio,29,26,campus,0.9998648643324455
21007,campus,supervisor,verbal,follow-me,fused,29,26,campus,0.9998645514879286
21008,campus,supervisor,verbal,follow-me,clip,29,27,courtyard,0.5005992649948041
21009,campus,supervisor,verbal,follow-me,fused,29,27,campus,0.9998645400593733
21010,campus,supervisor,verbal,follow-me,audio,30,27,campus,0.99991085668093
21011,campus,supervisor,verbal,follow-me,fused,30,27,campus,0.9999106427617529
21012,campus,supervisor,verbal,follow-me,clip,30,28,courtyard,0.500618370962241
21013,campus,supervisor,verbal,follow-me,fused,30,28,campus,0.9999106359330662
21014,campus,supervisor,verbal,rally,fused,1,0,campus,0.53879086204361
21015,campus,supervisor,verbal,rally,audio,1,0,campus,0.53879086204361
21016,campus,supervisor,verbal,rally,clip,1,1,courtyard,0.4579222678730081
21017,campus,supervisor,verbal,rally,fused,1,1,campus,0.5955995324435072
21018,campus,supervisor,verbal,rally,clip,1,2,courtyard,0.49453740478659225
21019,campus,supervisor,verbal,rally,fused,1,2,campus,0.6019756457583205
21020,campus,supervisor,verbal,rally,audio,2,2,campus,0.6112790719152991
21021,campus,supervisor,verbal,rally,fused,2,2,campus,0.7035099375540356
21022,campus,supervisor,verbal,rally,audio,3,2,campus,0.653264200874245
21023,campus,supervisor,verbal,rally,fused,3,2,campus,0.7523207433347165
21024,campus,supervisor,verbal,rally,fused,3,3,campus,0.7526306949695046
21025,campus,supervisor,verbal,rally,clip,3,3,courtyard,0.49939243402812755
21026,campus,supervisor,verbal,rally,fused,4,3,campus,0.820748614099491
21027,campus,supervisor,verbal,rally,audio,4,3,campus,0.8138192673810345
21028,campus,supervisor,verbal,rally,fused,4,4,campus,0.820737923594051
21029,campus,supervisor,verbal,rally,clip,4,4,courtyard,0.5000053167221252
21030,campus,supervisor,verbal,rally,audio,5,4,campus,0.8568727631198605
21031,campus,supervisor,verbal,rally,fused,5,4,campus,0.8790646624166423
21032,campus,supervisor,verbal,rally,clip,5,5,courtyard,0.5001096687846026
21033,campus,supervisor,verbal,rally,fused,5,5,campus,0.8790535111285526
21034,campus,supervisor,verbal,rally,audio,6,5,campus,0.9162337251003405
21035,campus,supervisor,verbal,rally,fused,6,5,campus,0.9168389133294794
21036,campus,supervisor,verbal,rally,clip,6,6,courtyard,0.5001470973282167
21037,campus,supervisor,verbal,rally,fused,6,6,campus,0.9168304123660203
21038,campus,supervisor,verbal,rally,audio,7,6,campus,0.9427763909855248
21039,campus,supervisor,verbal,rally,fused,7,6,campus,0.9428432129084803
21040,campus,supervisor,verbal,rally,clip,7,7,courtyard,0.5001747250084723
21041,campus,supervisor,verbal,rally,fused,7,7,campus,0.9428376241770282
21042,campus,supervisor,verbal,rally,clip,7,8,courtyard,0.5001985146523457
21043,campus,supervisor,verbal,rally,fused,7,8,campus,0.9428325850889618
21044,campus,supervisor,verbal,rally,fused,8,8,campus,0.9614827073558438
21045,campus,supervisor,verbal,rally,audio,8,8,campus,0.9615086680080527
21046,campus,supervisor,verbal,rally,clip,8,9,courtyard,0.5002243400670198
21047,campus,supervisor,verbal,rally,fused,8,9,campus,0.961478891437597
21048,campus,supervisor,verbal,rally,fused,9,9,campus,0.9743122638844895
21049,campus,supervisor,verbal,rally,audio,9,9,campus,0.9743345362437627
21050,campus,supervisor,verbal,rally,fused,10,9,campus,0.9825976233741182
21051,campus,supervisor,verbal,rally,audio,10,9,campus,0.9826129503457995
21052,campus,supervisor,verbal,rally,fused,10,10,campus,0.9825957614919916
21053,campus,supervisor,verbal,rally,clip,10,10,courtyard,0.5002515720015804
21054,campus,supervisor,verbal,rally,audio,11,10,campus,0.98810765128178
21055,campus,supervisor,verbal,rally,fused,11,10,campus,0.9880958225391951
21056,campus,supervisor,verbal,rally,clip,11,11,courtyard,0.5002758548540263
21057,campus,supervisor,verbal,rally,fused,11,11,campus,0.9880946800869831
21058,campus,supervisor,verbal,rally,audio,12,11,campus,0.9922682656942471
21059,campus,supervisor,verbal,rally,fused,12,11,campus,0.9922597973524915
21060,campus,supervisor,verbal,halt,clip,0,1,courtyard,0.45824759545016136
21061,campus,supervisor,verbal,halt,audio,1,1,campus,0.4407639989079124
21062,campus,supervisor,verbal,halt,fused,1,1,courtyard,0.45824759545016136
21063,campus,supervisor,verbal,halt,fused,1,1,campus,0.5821225380712147
21064,campus,supervisor,verbal,halt,fused,2,1,campus,0.6924592076187442
21065,campus,supervisor,verbal,halt,audio,2,1,campus,0.6370471413203324
21066,campus,supervisor,verbal,halt,clip,2,2,courtyard,0.49438979119041737
21067,campus,supervisor,verbal,halt,fused,2,2,campus,0.6965941766890004
21068,campus,supervisor,verbal,halt,clip,2,3,courtyard,0.49929614174237064
21069,campus,supervisor,verbal,halt,fused,2,3,campus,0.6969927084661216
21070,campus,supervisor,verbal,halt,audio,3,3,campus,0.6320919906601048
21071,campus,supervisor,verbal,halt,fused,3,3,campus,0.780718279598921
21072,campus,supervisor,verbal,halt,audio,4,3,campus,0.6337124971271315
21073,campus,supervisor,verbal,halt,fused,4,3,campus,0.6991488425772062
21074,campus,supervisor,verbal,halt,clip,4,4,courtyard,0.4999939341441272
21075,campus,supervisor,verbal,halt,fused,4,4,campus,0.6991698219801357
21076,campus,supervisor,verbal,halt,audio,5,4,campus,0.771920035880459
21077,campus,supervisor,verbal,halt,fused,5,4,campus,0.779364639610132
21078,campus,supervisor,verbal,halt,clip,5,5,courtyard,0.500097095107245
21079,campus,supervisor,verbal,halt,fused,5,5,campus,0.7793500343549211
21080,campus,supervisor,verbal,halt,audio,6,5,campus,0.8160918744741661
21081,campus,supervisor,verbal,halt,fused,6,5,campus,0.8538313376832982
21082,campus,supervisor,verbal,halt,clip,6,6,courtyard,0.5001293457059692
21083,campus,supervisor,verbal,halt,fused,6,6,campus,0.8538203729823142
21084,campus,supervisor,verbal,halt,fused,7,6,campus,0.896486761430388
21085,campus,supervisor,verbal,halt,audio,7,6,campus,0.8851841129433078
21086,campus,supervisor,verbal,halt,clip,7,7,courtyard,0.5001548191950932
21087,campus,supervisor,verbal,halt,fused,7,7,campus,0.896477774332232
21088,campus,supervisor,verbal,halt,audio,8,7,campus,0.8657661519515656
21089,campus,supervisor,verbal,halt,fused,8,7,campus,0.867231588328994
21090,campus,supervisor,verbal,halt,clip,8,8,courtyard,0.5001785445940505
21091,campus,supervisor,verbal,halt,fused,8,8,campus,0.8672207351619534
21092,campus,supervisor,verbal,halt,audio,9,8,campus,0.9083008584755264
21093,campus,supervisor,verbal,halt,fused,9,8,campus,0.9083024083484175
21094,campus,supervisor,verbal,halt,clip,9,9,courtyard,0.5002019603834342
21095,campus,supervisor,verbal,halt,fused,9,9,campus,0.9082946138364199
21096,campus,supervisor,verbal,halt,audio,10,9,campus,0.9377068083583608
21097,campus,supervisor,verbal,halt,fused,10,9,campus,0.9376618532962382
21098,campus,supervisor,verbal,halt,clip,10,10,courtyard,0.5002236344880059
21099,campus,supervisor,verbal,halt,fused,10,10,campus,0.9376567861276971
21100,campus,supervisor,verbal,halt,audio,11,10,campus,0.9579407644991752
21101,campus,supervisor,verbal,halt,fused,11,10,campus,0.9579048681909413
21102,campus,supervisor,verbal,halt,fused,11,11,campus,0.9579012126047318
21103,campus,supervisor,verbal,halt,clip,11,11,courtyard,0.5002462982062515
21104,campus,supervisor,verbal,halt,audio,12,11,campus,0.9510245097568436
21105,campus,supervisor,verbal,halt,fused,12,11,campus,0.9509786480451053
21106,campus,supervisor,verbal,halt,fused,12,12,campus,0.9509744067458799
21107,campus,supervisor,verbal,halt,clip,12,12,courtyard,0.5002690421515544
